X,Rodada,Scouts,status,status_id,media,pontos,apelido,preco,partida_data,jogos,variacao,id,clube,posicao
11,4,NA,Provável,7,0,0,Renato,5,30/05/2015,0,0,80576,joinville,Meia
12,4,NA,Nulo,6,0,0,Bruno Mota,5,30/05/2015,0,0,86765,atlético-pr,Meia
13,4,NA,Nulo,6,0,0,Victor Luis,5,31/05/2015,0,0,86410,palmeiras,Meia
14,4,NA,Nulo,6,0,0,Caíque,5,30/05/2015,0,0,79710,atlético-pr,Atacante
15,4,NA,Nulo,6,0,0,Léo Pereira,5,30/05/2015,0,0,83528,atlético-pr,Zagueiro
16,4,NA,Nulo,6,0,0,Sandro Silva,5,31/05/2015,0,0,53896,vasco,Meia
17,4,NA,Nulo,6,0,0,Henrique ,5,31/05/2015,0,0,84893,vasco,Lateral
18,4,NA,Contundido,5,0,0,Alex Silva,5,31/05/2015,0,0,84861,sport,Lateral
19,4,NA,Nulo,6,0,0,Douglas Grolli,5,31/05/2015,0,0,78407,cruzeiro,Zagueiro
20,4,NA,Nulo,6,0,0,Matheus Biteco,5,31/05/2015,0,0,82703,grêmio,Meia
1,4,,Nulo,6,0,0,Guilherme Santos,5,30/05/2015,0,0,50346,avaí,Lateral
2,4,,Suspenso,3,0,0,Diogo Goiano,5,31/05/2015,0,0,70916,goiás,Lateral
3,4,,Nulo,6,0,0,Martinuccio,5,31/05/2015,0,0,70759,fluminense,Atacante
4,4,FS=1;PE=3;FF=1;FD=1,Contundido,5,1.3,0,Robert ,4.98,31/05/2015,1,0,85121,fluminense,Meia
5,4,FS=2;PE=2;RB=2;FC=1,Nulo,6,3.3,0,Paulinho,4.98,30/05/2015,1,0,69016,ponte preta,Meia
6,4,PE=4;RB=1;FC=2;CA=1,Provável,7,-1.25,0,Bruno Rodrigo,4.97,31/05/2015,2,0,51705,cruzeiro,Zagueiro
7,4,FS=4;PE=8;RB=2;FC=1,Dúvida,2,0.83,3.6,Mendoza,4.92,31/05/2015,3,1.05,90031,corinthians,Atacante
8,4,,Provável,7,1.85,0.85,Hemerson Maria,4.91,30/05/2015,3,-0.09,79866,joinville,Técnico
9,4,FS=3;PE=5;A=1;FC=1;CA=1;FF=2;FD=1,Provável,7,2.45,-0.4,Ruy,4.91,30/05/2015,2,-0.78,82939,coritiba,Meia
10,4,FS=1;PE=1,Contundido,5,0.2,0,Fabiano,4.9,31/05/2015,1,0,79887,cruzeiro,Lateral
11,4,FS=6;PE=1;FC=1;CA=1,Nulo,6,0.1,-1.8,Yago,4.87,31/05/2015,2,-1.46,79584,vasco,Atacante
12,4,PE=1;G=1;FC=1;FF=2,Provável,7,8.6,8.6,Neto Moura,4.86,31/05/2015,1,2.86,87742,sport,Meia
13,4,PE=3;RB=1;FC=2;FF=1,Provável,7,0.25,0,Bressan,4.81,31/05/2015,2,0,72491,flamengo,Zagueiro
14,4,PE=2;DD=4;GS=3,Provável,7,1.8,6.4,Vagner,4.8,30/05/2015,3,2.3,78151,avaí,Goleiro
15,4,SG=1;RB=2,Nulo,6,8.4,8.4,Guilherme Arana,4.78,30/05/2015,1,2.78,87228,atlético-pr,Lateral
16,4,FS=1;PE=4;RB=1;FC=4;FF=3,Provável,7,0.55,1,Douglas Santos,4.76,31/05/2015,2,-0.04,79826,atlético-mg,Lateral
17,4,,Contundido,5,0,0,Maylson,4.75,30/05/2015,1,0,54250,chapecoense,Meia
18,4,,Nulo,6,0,0,Bruno Rangel,4.75,30/05/2015,1,0,51683,chapecoense,Atacante
19,4,SG=1,Nulo,6,5,0,Ayrton,4.75,31/05/2015,1,0,72334,palmeiras,Lateral
20,4,FS=1;PE=1;FC=1,Nulo,6,-0.3,-0.3,Rafael Longuine,4.73,31/05/2015,1,-1.27,90566,santos,Meia
1,4,PE=1,Nulo,6,-0.3,-0.3,Paulinho Dias,4.73,30/05/2015,1,-1.27,50292,atlético-pr,Meia
2,4,PE=1;A=1;FC=1;FF=1,Nulo,6,4.9,0,Eduardo,4.67,31/05/2015,1,0,78994,atlético-mg,Meia
3,4,PE=2;FC=1,Nulo,6,-1.1,0,Dodô,4.67,31/05/2015,1,0,84927,atlético-mg,Meia
4,4,SG=1;FS=2;PE=12;I=1;RB=1;FC=2,Nulo,6,0.87,-0.3,Rogério,4.6,30/05/2015,3,-0.63,73879,joinville,Lateral
5,4,,Provável,7,1.6,3.39,Gilson Kleina,4.6,30/05/2015,3,1.1,37306,avaí,Técnico
6,4,SG=1;FS=4;PE=9;RB=2;FC=3;CA=1,Provável,7,1.4,3.7,Vilson,4.59,30/05/2015,3,0.91,50439,chapecoense,Zagueiro
7,4,FS=4;PE=4;RB=1;FC=2;CA=1;FD=2,Provável,7,0.75,0,Rafael Silva,4.59,31/05/2015,2,0,86725,vasco,Atacante
8,4,PE=4,Nulo,6,-0.6,0,Magno Alves,4.58,31/05/2015,2,-0.39,36650,fluminense,Atacante
9,4,PE=2;FC=1;FF=1,Nulo,6,-0.4,0,Bady,4.56,30/05/2015,1,0,71778,atlético-pr,Meia
10,4,PE=1,Nulo,6,-0.3,0,Lincoln,4.51,31/05/2015,1,0,90303,grêmio,Meia
11,4,FS=2;PE=1,Nulo,6,0.7,0,Marco Damasceno ,4.51,30/05/2015,1,0,88850,atlético-pr,Atacante
12,4,FS=2;PE=2;RB=3;FC=9;FF=1;FD=1,Provável,7,0.9,2.8,Rodrigo,4.48,31/05/2015,3,0.84,86935,goiás,Meia
13,4,FS=3;PE=2;RB=1,Nulo,6,0.87,0.2,William Popp,4.46,30/05/2015,3,-0.21,86890,joinville,Atacante
14,4,FS=1;PE=2;I=1;FC=3;FF=1;FD=1,Nulo,6,-0.4,0,Gabriel Jesus,4.43,31/05/2015,1,0,89154,palmeiras,Atacante
15,4,SG=1;PE=2;RB=2;FC=1;CA=1,Provável,7,5.3,5.3,Renato,4.42,31/05/2015,1,1.42,39572,fluminense,Lateral
16,4,FS=3;PE=4;RB=1;FC=5;FD=1,Nulo,6,0.17,0,Augusto César,4.41,30/05/2015,3,-0.4,71042,joinville,Meia
17,4,FS=4;PE=9;FC=3;CA=1;FF=1,Provável,7,-1.17,-0.3,Felipe Azevedo,4.41,30/05/2015,3,-0.43,60825,ponte preta,Atacante
18,4,FS=1;PE=6;RB=3;FC=1;FF=1,Provável,7,2,4.3,Rafael Carioca,4.4,31/05/2015,2,1.37,60784,atlético-mg,Meia
19,4,FS=1;PE=1;FC=1;CA=1;FD=1,Nulo,6,-1.3,-1.3,Luiz Antonio ,4.36,31/05/2015,1,-1.64,74060,flamengo,Meia
20,4,FS=1;A=1;RB=1,Nulo,6,7.2,7.2,Cesinha,4.33,30/05/2015,1,2.33,80381,ponte preta,Atacante
1,4,RB=1;FC=1,Nulo,6,0.6,0,Rodrigo Mancha,4.33,31/05/2015,2,0,38579,sport,Meia
2,4,SG=1;FS=3;PE=5;RB=2;FC=8;CA=1;FF=1,Provável,7,1.55,-4.9,Ivan,4.31,30/05/2015,2,-2.66,73644,coritiba,Lateral
3,4,PE=1;RB=1,Nulo,6,1.4,0,Edcarlos,4.27,31/05/2015,1,0,38061,atlético-mg,Zagueiro
4,4,SG=1;FS=1;PE=1;DD=3;GS=3,Provável,7,2.73,-2,Bruno,4.23,30/05/2015,3,-1.88,77556,coritiba,Goleiro
5,4,FS=6;PE=10;RB=3;FC=3;CA=1,Provável,7,0.8,2.8,Nino Paraíba,4.19,30/05/2015,2,0.8,68808,avaí,Lateral
6,4,FS=1;PE=1;I=2;FC=1;FF=1,Nulo,6,-0.3,-1.3,Lucas Gomes,4.14,31/05/2015,2,-0.95,84684,fluminense,Atacante
7,4,PE=3;FC=2,Nulo,6,-1.9,-1.9,Ceará,4.13,31/05/2015,1,-1.87,37790,cruzeiro,Lateral
8,4,FS=1;PE=1,Nulo,6,0.2,0,Rodolfo,4.11,30/05/2015,1,0,82503,coritiba,Meia
9,4,FS=1;PE=4;I=1;RB=1;FC=2;FF=1,Nulo,6,0.2,0,Cárdenas,4.11,31/05/2015,1,0,72871,atlético-mg,Meia
10,4,PE=8;FC=2;FF=2;FD=1,Nulo,6,-0.33,-0.8,Negueba,4.1,30/05/2015,3,-0.72,70929,coritiba,Atacante
11,4,SG=1;FS=2;PE=8;RB=4;FC=8;CA=2,Provável,7,1.2,-4.7,Leandro Silva,4.02,31/05/2015,2,-2.52,77529,figueirense,Lateral
12,4,,Nulo,6,0,0,Ricardo Silva,4,30/05/2015,0,0,79334,atlético-pr,Zagueiro
13,4,,Nulo,6,0,0,Jomar,4,31/05/2015,0,0,73876,vasco,Zagueiro
14,4,,Nulo,6,0,0,Jackson,4,31/05/2015,0,0,70934,palmeiras,Zagueiro
15,4,,Nulo,6,0,0,Lorran,4,31/05/2015,0,0,87750,vasco,Lateral
16,4,,Provável,7,0,0,Heracles,4,30/05/2015,0,0,69015,joinville,Lateral
17,4,,Nulo,6,0,0,Montoya ,4,31/05/2015,0,0,84557,vasco,Meia
18,4,,Nulo,6,0,0,Alef,4,30/05/2015,0,0,83101,joinville,Zagueiro
19,4,,Nulo,6,0,0,Andrei Girotto,4,31/05/2015,0,0,83683,palmeiras,Meia
20,4,,Nulo,6,0,0,Felipe Saturnino,4,31/05/2015,0,0,89606,goiás,Lateral
1,4,NA,Contundido,5,0,0,Nei,4,31/05/2015,0,0,38446,vasco,Lateral
2,4,NA,Nulo,6,0,0,Marcos Junior,4,31/05/2015,0,0,80188,fluminense,Atacante
3,4,NA,Nulo,6,0,0,Jubal,4,31/05/2015,0,0,73855,santos,Zagueiro
4,4,NA,Nulo,6,0,0,Rafinha,4,31/05/2015,0,0,80400,fluminense,Meia
5,4,NA,Nulo,6,0,0,Willian Rocha,4,30/05/2015,0,0,73527,avaí,Lateral
6,4,NA,Nulo,6,0,0,André Paulino,4,30/05/2015,0,0,51168,chapecoense,Zagueiro
7,4,NA,Nulo,6,0,0,Sander,4,30/05/2015,0,0,86391,avaí,Lateral
8,4,NA,Nulo,6,0,0,Luiz Fernando ,4,31/05/2015,0,0,90366,fluminense,Meia
9,4,NA,Nulo,6,0,0,Thiego,4,30/05/2015,0,0,50393,chapecoense,Zagueiro
10,4,NA,Nulo,6,0,0,Danilo,4,31/05/2015,0,0,78236,goiás,Atacante
11,4,NA,Nulo,6,0,0,Auro,4,31/05/2015,0,0,88540,são paulo,Lateral
12,4,NA,Nulo,6,0,0,Diego Ivo,4,30/05/2015,0,0,69143,ponte preta,Zagueiro
13,4,NA,Nulo,6,0,0,Guilherme Lazaroni,4,31/05/2015,0,0,80553,figueirense,Lateral
14,4,NA,Nulo,6,0,0,Carlos Henrique,4,31/05/2015,0,0,87732,figueirense,Atacante
15,4,NA,Nulo,6,0,0,César,4,31/05/2015,0,0,78086,flamengo,Goleiro
16,4,NA,Contundido,5,0,0,Mouche,4,31/05/2015,0,0,70106,palmeiras,Atacante
17,4,NA,Nulo,6,0,0,Maikon Leite,4,31/05/2015,0,0,62069,sport,Atacante
18,4,NA,Nulo,6,0,0,Thiago Carvalho,4,31/05/2015,0,0,73860,cruzeiro,Zagueiro
19,4,NA,Nulo,6,0,0,Diogo Sodré,4,30/05/2015,0,0,88054,coritiba,Meia
20,4,NA,Contundido,5,0,0,Luan,4,31/05/2015,0,0,83688,figueirense,Meia
1,4,,Nulo,6,0,0,Thiago Santana,4,31/05/2015,0,0,87586,figueirense,Atacante
2,4,,Nulo,6,0,0,Jair,4,31/05/2015,0,0,81091,internacional,Meia
3,4,,Nulo,6,0,0,Julio Cesar,4,31/05/2015,0,0,37663,vasco,Lateral
4,4,,Nulo,6,0,0,Rodrigo Dourado,4,31/05/2015,0,0,78865,internacional,Meia
5,4,,Nulo,6,0,0,João Afonso,4,30/05/2015,0,0,78458,chapecoense,Meia
6,4,,Nulo,6,0,0,Neto Berola,4,31/05/2015,0,0,68807,santos,Atacante
7,4,,Nulo,6,0,0,Alessandro,4,30/05/2015,0,0,38043,atlético-pr,Lateral
8,4,,Contundido,5,0,0,Gabriel,4,31/05/2015,0,0,71572,grêmio,Zagueiro
9,4,,Nulo,6,0,0,Rafinha,4,30/05/2015,0,0,84381,atlético-pr,Meia
10,4,,Nulo,6,0,0,Lucas Olaza,4,30/05/2015,0,0,86409,atlético-pr,Lateral
11,4,,Nulo,6,0,0,João Pedro ,4,31/05/2015,0,0,89273,palmeiras,Lateral
12,4,,Nulo,6,0,0,Daniel Borges,4,30/05/2015,0,0,73318,atlético-pr,Lateral
13,4,,Nulo,6,0,0,Harrison,4,30/05/2015,0,0,78176,atlético-pr,Meia
14,4,SG=1;FS=3;PE=11;RB=1;FC=3;FF=1,Provável,7,1.37,6.8,Reinaldo,3.98,31/05/2015,3,2.35,78850,são paulo,Lateral
15,4,,Nulo,6,0,0,Nenén,3.96,30/05/2015,1,0,79892,chapecoense,Meia
16,4,DD=1;GS=3,Nulo,6,-3,0,Alisson Becker,3.95,31/05/2015,1,0,82896,internacional,Goleiro
17,4,FS=4;FC=4;CA=1;FD=1,Nulo,6,-0.5,-2,Roberto,3.94,30/05/2015,2,-1.6,38178,avaí,Atacante
18,4,FS=2;PE=9;RB=1;FC=9;CA=1;FD=1,Provável,7,-1.83,-1.6,Maicon,3.92,31/05/2015,3,-1.05,38196,grêmio,Meia
19,4,FS=4;PE=3;I=1;FC=3;FF=1;FD=3,Provável,7,0.93,0,Everaldo,3.89,31/05/2015,3,-0.37,78117,figueirense,Atacante
20,4,PE=2;I=1,Nulo,6,-1.1,0,Jean Deretti,3.88,31/05/2015,1,0,77911,figueirense,Meia
1,4,SG=1;PE=1,Nulo,6,4.7,0,Fred,3.82,31/05/2015,1,0,72490,goiás,Zagueiro
2,4,FS=1;FC=1,Nulo,6,0,0,Juliano,3.76,31/05/2015,2,0,70992,goiás,Meia
3,4,PE=1,Nulo,6,-0.3,0,Léo Lisboa,3.72,31/05/2015,1,0,81914,figueirense,Meia
4,4,FS=1;FC=1;FF=1,Nulo,6,0.7,0,Maranhão,3.72,30/05/2015,1,0,73513,chapecoense,Meia
5,4,SG=1;FS=1;PE=9;FT=1;RB=2;FC=2;GC=1,Provável,7,0.9,-0.6,Paulão,3.71,31/05/2015,3,-1.04,63172,internacional,Zagueiro
6,4,FS=3;PE=11;RB=3;FC=5;CA=1;FF=1,Provável,7,-0.17,1.1,João Paulo,3.61,30/05/2015,3,0.24,56102,coritiba,Meia
7,4,FS=1;PE=2,Contundido,5,-0.05,0,Willian Farias,3.57,31/05/2015,2,0,63058,cruzeiro,Meia
8,4,FC=1,Nulo,6,-0.5,0,Welinton Junior,3.56,30/05/2015,1,0,82737,joinville,Atacante
9,4,FS=4;PE=9;RB=2;FC=3;CV=1,Dúvida,2,-1.9,0,Jadson,3.53,30/05/2015,2,0,80129,atlético-pr,Meia
10,4,SG=1,Nulo,6,2.5,0,Eduardo,3.49,31/05/2015,2,-0.47,86970,internacional,Zagueiro
11,4,FS=1,Nulo,6,0.5,0,Jonathan Cafu,3.41,31/05/2015,1,0,78580,são paulo,Atacante
12,4,FS=1;PE=3;RB=5;FC=4;CA=1;FF=1,Provável,7,2.4,0.9,Eduardo Neto,3.38,30/05/2015,2,-0.06,60797,avaí,Meia
13,4,FS=3;PE=7;I=1;RB=2;FC=4,Provável,7,0.1,1.8,Bruno Henrique,3.37,31/05/2015,3,0.35,70944,corinthians,Meia
14,4,FS=2;PE=2;RB=1;FC=1;FF=1;FD=1,Nulo,6,1.65,0,Alisson Farias,3.33,31/05/2015,2,0,90481,internacional,Meia
15,4,SG=1;FS=2;PE=5;RB=1;FC=1;GC=1,Provável,7,-0.15,6.1,Erazo,3.31,31/05/2015,2,2.39,81223,grêmio,Zagueiro
16,4,PE=2;RB=1;FF=1,Nulo,6,1.8,1.8,Paulinho,3.3,30/05/2015,1,0.3,82640,coritiba,Atacante
17,4,FS=2;PE=4;I=1;RB=5;FC=4;CA=1;FF=1,Provável,7,2.25,-0.4,Fabinho,3.29,31/05/2015,2,-0.62,80393,figueirense,Meia
18,4,CA=1,Nulo,6,-2,-2,Leandro,3.29,31/05/2015,1,-1.71,73085,palmeiras,Atacante
19,4,FS=3;PE=4;I=1;RB=2;FC=4,Provável,7,0.4,1.2,Hernani,3.16,30/05/2015,3,0.17,74078,atlético-pr,Meia
20,4,FC=1;CA=1,Nulo,6,-2.5,-2.5,Marrone,3.1,30/05/2015,1,-1.9,80323,avaí,Lateral
1,4,SG=1;FS=8;PE=4;A=1;RB=3;FC=10;CA=2;CV=1,Suspenso,3,1.3,-3.9,Alan Ruschel,3.04,31/05/2015,3,-2.39,63110,internacional,Lateral
2,4,,Nulo,6,0,0,Tiago Costa,3,30/05/2015,0,0,71885,chapecoense,Lateral
3,4,,Contundido,5,0,0,Lucas Cândido,3,31/05/2015,0,0,84851,atlético-mg,Meia
4,4,,Nulo,6,0,0,Diego,3,30/05/2015,0,0,37695,avaí,Goleiro
5,4,,Nulo,6,0,0,Revson,3,30/05/2015,0,0,73502,avaí,Meia
6,4,,Nulo,6,0,0,Aislan,3,31/05/2015,0,0,61986,vasco,Zagueiro
7,4,,Nulo,6,0,0,Niltinho,3,30/05/2015,0,0,84703,joinville,Atacante
8,4,,Nulo,6,0,0,Núbio Flávio ,3,30/05/2015,0,0,82397,atlético-pr,Atacante
9,4,,Nulo,6,0,0,Crysan,3,30/05/2015,0,0,90406,atlético-pr,Atacante
10,4,,Nulo,6,0,0,Mário Sérgio,3,31/05/2015,0,0,73890,goiás,Lateral
11,4,,Nulo,6,0,0,Bruno Pelissari,3,30/05/2015,0,0,82466,atlético-pr,Meia
12,4,,Nulo,6,0,0,Guilherme Batata,3,30/05/2015,0,0,73769,atlético-pr,Meia
13,4,,Dúvida,2,0,0,Ytalo,3,30/05/2015,0,0,53148,atlético-pr,Atacante
14,4,,Nulo,6,0,0,Mosquito,3,31/05/2015,0,0,86189,vasco,Atacante
15,4,,Nulo,6,0,0,Jonatan Lucca,3,30/05/2015,0,0,84707,atlético-pr,Meia
16,4,,Nulo,6,0,0,Santos,3,30/05/2015,0,0,69012,atlético-pr,Goleiro
17,4,,Nulo,6,0,0,Giovanni,3,31/05/2015,0,0,68979,atlético-mg,Goleiro
18,4,,Nulo,6,0,0,Evandro,3,31/05/2015,0,0,91001,sport,Lateral
19,4,,Nulo,6,0,0,Luiz Carlos ,3,31/05/2015,0,0,88430,sport,Goleiro
20,4,,Contundido,5,0,0,Rafael Donato,3,30/05/2015,0,0,78414,joinville,Zagueiro
1,4,,Nulo,6,0,0,Giovanni,3,30/05/2015,0,0,79432,atlético-pr,Meia
2,4,,Nulo,6,0,0,Ronaldo,3,31/05/2015,0,0,85149,sport,Meia
3,4,,Nulo,6,0,0,Naldinho,3,31/05/2015,0,0,44857,sport,Meia
4,4,,Nulo,6,0,0,Clayton Sales,3,31/05/2015,0,0,71037,goiás,Lateral
5,4,,Nulo,6,0,0,Ewandro,3,31/05/2015,0,0,86842,são paulo,Atacante
6,4,,Nulo,6,0,0,Breno,3,31/05/2015,0,0,50408,são paulo,Zagueiro
7,4,FS=2;PE=2;I=1;FC=2,Nulo,6,-0.55,0,Dudu,3,31/05/2015,2,0,78967,figueirense,Atacante
8,4,,Nulo,6,0,0,Leonardo,3,31/05/2015,0,0,36591,santos,Zagueiro
9,4,,Nulo,6,0,0,Carlos Cesar,3,31/05/2015,0,0,61211,atlético-mg,Lateral
10,4,,Nulo,6,0,0,Matheus Sávio,3,31/05/2015,0,0,91264,flamengo,Atacante
11,4,,Nulo,6,0,0,Jackson Caucaia,3,31/05/2015,0,0,70162,vasco,Meia
12,4,,Nulo,6,0,0,Trípodi,3,30/05/2015,0,0,62120,joinville,Atacante
13,4,,Nulo,6,0,0,Marciel,3,31/05/2015,0,0,91714,corinthians,Meia
14,4,,Nulo,6,0,0,Rudnei,3,30/05/2015,0,0,62107,avaí,Meia
15,4,,Nulo,6,0,0,Érico Júnior,3,31/05/2015,0,0,83511,sport,Atacante
16,4,,Nulo,6,0,0,Gustavo Scarpa,3,31/05/2015,0,0,87999,fluminense,Meia
17,4,,Nulo,6,0,0,Conrado,3,30/05/2015,0,0,82616,avaí,Atacante
18,4,,Nulo,6,0,0,Ícaro,3,30/05/2015,0,0,86588,coritiba,Meia
19,4,,Nulo,6,0,0,Zeca,3,31/05/2015,0,0,87192,santos,Lateral
20,4,,Nulo,6,0,0,Caramelo,3,30/05/2015,0,0,83760,chapecoense,Lateral
1,4,,Nulo,6,0,0,Eberson,3,30/05/2015,0,0,82749,coritiba,Zagueiro
2,4,,Nulo,6,0,0,Tiago,3,31/05/2015,0,0,87611,grêmio,Goleiro
3,4,,Nulo,6,0,0,Nivaldo,3,30/05/2015,0,0,52897,chapecoense,Goleiro
4,4,,Nulo,6,0,0,Marcelo Hermes,3,31/05/2015,0,0,82639,grêmio,Lateral
5,4,,Nulo,6,0,0,Luccas Barreto,3,30/05/2015,0,0,91323,coritiba,Meia
6,4,,Nulo,6,0,0,Maicon Talhetti,3,31/05/2015,0,0,63096,figueirense,Meia
7,4,,Nulo,6,0,0,Agenor,3,30/05/2015,0,0,71724,joinville,Goleiro
8,4,,Nulo,6,0,0,Júnior Lopes,3,31/05/2015,0,0,71784,goiás,Zagueiro
9,4,,Nulo,6,0,0,Kadu,3,30/05/2015,0,0,90321,joinville,Meia
10,4,,Nulo,6,0,0,Araújo,3,31/05/2015,0,0,90334,grêmio,Meia
11,4,,Nulo,6,0,0,Ryder,3,31/05/2015,0,0,80721,palmeiras,Meia
12,4,,Nulo,6,0,0,Klever,3,31/05/2015,0,0,68884,fluminense,Goleiro
13,4,,Nulo,6,0,0,Lucas Crispim,3,31/05/2015,0,0,88597,santos,Meia
14,4,,Nulo,6,0,0,Fabio,3,31/05/2015,0,0,70951,palmeiras,Goleiro
15,4,,Nulo,6,0,0,Guilherme Andrade,3,31/05/2015,0,0,63018,corinthians,Lateral
16,4,,Contundido,5,0,0,Rafael Furlan,3,30/05/2015,0,0,89904,joinville,Atacante
17,4,,Nulo,6,0,0,Daniel Guedes ,3,31/05/2015,0,0,88225,santos,Lateral
18,4,,Contundido,5,0,0,Marcos Vinícius,3,31/05/2015,0,0,73721,cruzeiro,Meia
19,4,,Nulo,6,0,0,Andrigo,3,31/05/2015,0,0,89930,internacional,Meia
20,4,FS=1;FD=1,Nulo,6,1.5,1.5,Neilton,2.99,31/05/2015,1,-0.01,83772,cruzeiro,Atacante
1,4,FS=1;PE=8;A=1;I=2;FC=4;CA=1;FF=1;FD=2,Provável,7,0.27,4.4,Anderson Lopes,2.99,30/05/2015,3,1.33,83335,avaí,Atacante
2,4,FS=2;PE=10;RB=2;FC=3;CA=1;FF=1,Dúvida,2,-0.47,-2,Hyoran,2.98,30/05/2015,3,-1.12,85931,chapecoense,Meia
3,4,FC=1,Nulo,6,-0.5,0,Denner,2.93,30/05/2015,1,0,73445,avaí,Meia
4,4,PE=3;RB=2;FC=2;CA=1;FF=1,Nulo,6,0.07,-0.7,Juninho,2.85,30/05/2015,3,-0.51,82381,ponte preta,Meia
5,4,I=1,Nulo,6,-0.5,0,Judivan ,2.77,31/05/2015,1,0,89190,cruzeiro,Atacante
6,4,I=1,Nulo,6,-0.5,0,Everton Silva,2.77,30/05/2015,1,0,62976,avaí,Lateral
7,4,PE=1;FC=2;FF=1,Nulo,6,-0.6,0,Oswaldo,2.69,31/05/2015,1,0,78422,sport,Zagueiro
8,4,FS=1;PE=4;RB=2,Contundido,5,2.7,2.7,Marcelo,2.63,31/05/2015,1,0.63,78895,flamengo,Zagueiro
9,4,FS=1;PE=3;RB=5;FC=7;CA=1,Nulo,6,1.3,-3.1,Lucas Otávio ,2.6,31/05/2015,2,-1.69,84896,santos,Meia
10,4,FS=1;PE=5;RB=3;FC=2;CA=1,Provável,7,0.55,2.7,Romário ,2.54,30/05/2015,2,0.92,80975,avaí,Lateral
11,4,FS=2;PE=5;FC=2;CA=1;FF=3,Provável,7,-0.7,-1.1,Jéci,2.53,30/05/2015,2,-1.19,38745,avaí,Zagueiro
12,4,FS=1;RB=1;FC=1;FF=1,Dúvida,2,2.4,2.4,Wagner,2.52,30/05/2015,1,0.52,90872,chapecoense,Meia
13,4,FS=4;PE=4;RB=2;FC=4;CA=1;FF=1,Provável,7,0.45,1.3,Yago,2.5,31/05/2015,2,0.31,87747,figueirense,Meia
14,4,FS=3;PE=7;I=4;RB=1;FC=7;CA=1;FF=1;FD=1,Provável,7,-1.57,1.4,Kempes,2.49,30/05/2015,3,0.3,62056,joinville,Atacante
15,4,FS=3;PE=8;RB=2;FC=3;CA=1;FD=1,Provável,7,0,2.1,Antônio Carlos ,2.48,30/05/2015,3,0.74,79702,avaí,Zagueiro
16,4,PE=2;FC=1;FD=1,Nulo,6,-0.1,-0.1,Arthur,2.39,31/05/2015,1,-0.61,91228,goiás,Meia
17,4,,Nulo,6,0,0,Paulo,2.37,31/05/2015,1,0,84997,goiás,Atacante
18,4,,Nulo,6,0,0,Dankler,2.37,30/05/2015,1,0,79339,joinville,Zagueiro
19,4,,Nulo,6,0,0,Mateus Oliveira,2.37,30/05/2015,1,0,91575,coritiba,Atacante
20,4,CA=1,Nulo,6,-2,0,Cicinho,2.37,31/05/2015,1,0,61106,santos,Lateral
1,4,FS=1;PE=1;RB=1;FC=4;CA=1,Contundido,5,-2.1,0,Nirley,2.29,31/05/2015,1,0,62971,figueirense,Zagueiro
2,4,FS=4;PE=2;FC=3,Nulo,6,-0.05,-0.8,Eurico,2.16,31/05/2015,2,-0.55,87401,cruzeiro,Meia
3,4,,Nulo,6,0,0,Deivid Duarte,2,31/05/2015,0,0,91772,goiás,Zagueiro
4,4,,Nulo,6,0,0,Liniker,2,31/05/2015,0,0,86943,goiás,Meia
5,4,,Nulo,6,0,0,Horácio,2,31/05/2015,0,0,89466,sport,Meia
6,4,,Nulo,6,0,0,Artur,2,31/05/2015,0,0,85591,internacional,Lateral
7,4,,Nulo,6,0,0,Artur,2,31/05/2015,0,0,82740,fluminense,Zagueiro
8,4,,Nulo,6,0,0,William Pottker,2,31/05/2015,0,0,77809,figueirense,Atacante
9,4,,Nulo,6,0,0,Frauches ,2,31/05/2015,0,0,74103,flamengo,Zagueiro
10,4,,Nulo,6,0,0,Jorge,2,31/05/2015,0,0,88065,flamengo,Lateral
11,4,,Nulo,6,0,0,Ítalo,2,31/05/2015,0,0,91002,sport,Atacante
12,4,,Nulo,6,0,0,Sinho,2,31/05/2015,0,0,91387,sport,Lateral
13,4,,Nulo,6,0,0,Juninho,2,30/05/2015,0,0,91761,avaí,Meia
14,4,,Nulo,6,0,0,Crystian,2,31/05/2015,0,0,72529,santos,Lateral
15,4,,Nulo,6,0,0,Mateus Silva,2,30/05/2015,0,0,91468,joinville,Atacante
16,4,,Nulo,6,0,0,Luiz Paulo ,2,30/05/2015,0,0,86771,atlético-pr,Lateral
17,4,,Nulo,6,0,0,Rafael Zuchi,2,30/05/2015,0,0,82459,atlético-pr,Zagueiro
18,4,,Contundido,5,0,0,Jonatan Ponciano,2,31/05/2015,0,0,85210,figueirense,Atacante
19,4,,Contundido,5,0,0,Joãozinho,2,30/05/2015,0,0,90318,joinville,Lateral
20,4,,Nulo,6,0,0,Leonardo,2,31/05/2015,0,0,85626,fluminense,Lateral
1,4,NA,Nulo,6,0,0,Emerson Conceição,2,31/05/2015,0,0,77895,atlético-mg,Lateral
2,4,NA,Nulo,6,0,0,Arancibia,2,31/05/2015,0,0,91495,palmeiras,Meia
3,4,NA,Nulo,6,0,0,Hugo Gumiero,2,30/05/2015,0,0,80192,atlético-pr,Goleiro
4,4,NA,Nulo,6,0,0,Baiano,2,31/05/2015,0,0,89816,goiás,Zagueiro
5,4,NA,Nulo,6,0,0,Alex,2,31/05/2015,0,0,87400,cruzeiro,Zagueiro
